('22666', 192.1472510297766)
('440785', 192.1472510297766)
('4266809', 192.12392150363138)
('4143700', 191.99791776805088)
('3009682', 191.7228559012151)
('3017275', 191.7228559012151)
('78234', 191.68090915805163)
('77074', 191.68090915805163)
('4102351', 191.62449727706027)
('439777', 191.57548053072213)
('444289', 191.57548053072213)
('4003185', 191.57548053072213)
('4190771', 191.57548053072213)
('35624756', 191.57548053072213)
('4021911', 191.57548053072213)
('4099508', 191.57548053072213)
('4099889', 191.57548053072213)
('4209094', 191.57548053072213)
('45757092', 191.57548053072213)
('136949', 191.57548053072213)
('435789', 191.57548053072213)
('444238', 191.57548053072213)
('4003186', 191.57548053072213)
('4187355', 191.57548053072213)
('3009010', 191.43656385780343)
('36712695', 191.35919883877395)
('4299815', 191.2731153766555)
('994058', 191.25973817328614)
('198803', 191.24536691741235)
('433131', 191.24114646607035)
('436430', 191.16133990359896)
('3028339', 191.01955751791763)
('138682', 190.96976177100265)
('440329', 190.96976177100265)
('4205455', 190.96976177100265)
('437489', 190.96976177100265)
('30968', 190.96863012543477)
('372627', 190.95085213990038)
('377556', 190.95085213990038)
('714819', 190.7624561457438)
('714851', 190.7624561457438)
('40163915', 190.7624561457438)
('714850', 190.7624561457438)
('40163909', 190.7624561457438)
('40163911', 190.7624561457438)
('40163917', 190.7624561457438)
('40224145', 190.7624561457438)
('719380', 190.7624561457438)
('40163907', 190.7624561457438)
('40163913', 190.7624561457438)
('4111714', 190.71621961232364)
('4304798', 190.65673980199807)
('4059416', 190.65673980199807)
('4096804', 190.65673980199807)
('192819', 190.64721000587747)
('4318411', 190.63449021663547)
('4005616', 190.63449021663547)
('45766216', 190.63449021663547)
('441553', 190.62740298248613)
('194403', 190.59397326901984)
('40224614', 190.48198918342746)
('40241900', 190.48198918342746)
('40223588', 190.48198918342746)
('432302', 190.45504387757657)
('436389', 190.45504387757657)
('36213702', 190.45504387757657)
('432303', 190.45504387757657)
('4101256', 190.45504387757657)
('523204', 190.38081784558545)
('201620', 190.35722266420183)
('4171381', 190.35722266420183)
('438064', 190.2455294962838)
('4169915', 190.08877179243316)
('45757414', 190.08877179243316)
('195603', 190.0004926632538)
('4113650', 190.0004926632538)
('1315942', 189.7672248606662)
('43018387', 189.7599900171502)
('321318', 189.67908348137246)
('1310149', 189.53396308887125)
('769936', 189.5006357283607)
('1152738', 189.5006357283607)
('19068929', 189.5006357283607)
('19070012', 189.5006357283607)
('19132259', 189.5006357283607)
('19133626', 189.5006357283607)
('40237527', 189.5006357283607)
('40237529', 189.5006357283607)
('3000285', 189.5006357283607)
('1152772', 189.5006357283607)
('19079626', 189.5006357283607)
('40238246', 189.5006357283607)
('40243494', 189.5006357283607)
('3003181', 189.5006357283607)
('3019550', 189.5006357283607)
('3048220', 189.5006357283607)
('19078126', 189.5006357283607)
('19135620', 189.5006357283607)
('40223757', 189.5006357283607)
('40238240', 189.5006357283607)
('40238254', 189.5006357283607)
('1329241', 189.39129625155292)
('380118', 189.2770790674929)
('1310317', 189.23793458205867)
('37111520', 188.97194696944499)
('440072', 188.82381911158717)
('321052', 188.70214438191334)
('4244662', 188.66980942340658)
('3024821', 188.66572113623744)
('4105020', 188.65963415548524)
('4301699', 188.65963415548524)
('4071589', 188.36993510702166)
('435262', 188.32566762668793)
('435809', 188.32566762668793)
('437541', 188.32566762668793)
('4109420', 188.32566762668793)
('436972', 188.32566762668793)
('437273', 188.32566762668793)
('441284', 188.32566762668793)
('437542', 188.32566762668793)
('4078543', 188.32566762668793)
('438411', 187.9476389024718)
('996625', 187.8612992538721)
('3037684', 187.63911263977522)
('4098479', 187.62325121885598)
('439794', 187.5642531020228)
('36243826', 187.42644877512706)
('42800072', 187.42644877512706)
('1344243', 187.31618802946156)
('1343916', 187.31618802946156)
('1344242', 187.31618802946156)
('19076899', 187.31618802946156)
('40490328', 187.30157913305476)
('4170421', 187.30157913305476)
('40492267', 187.30157913305476)
('40492266', 187.30157913305476)
('4043382', 187.12437598381595)
('4044745', 187.06818989441268)
('192671', 187.01573748616835)
('381290', 187.00107769089755)
('3022338', 186.83828722668514)
('195079', 186.79088855559576)
('197672', 186.79088855559576)
('443524', 186.79088855559576)
('35606631', 186.7701841384058)
('373769', 186.72047762504283)
('4223363', 186.72047762504283)
('375545', 186.72047762504283)
('2000591', 186.72047762504283)
('436976', 186.72047762504283)
('193688', 186.69719538660001)
('40169324', 186.6468274568201)
('40169960', 186.6468274568201)
('40169993', 186.6468274568201)
('40170053', 186.6468274568201)
('1110410', 186.6468274568201)
('40169314', 186.6468274568201)
('40169908', 186.6468274568201)
('40169985', 186.6468274568201)
('40169304', 186.6468274568201)
('40169306', 186.6468274568201)
('40169924', 186.6468274568201)
('40169929', 186.6468274568201)
('40169988', 186.6468274568201)
('40170056', 186.6468274568201)
('140352', 186.57810139805554)
('135762', 186.57810139805554)
('40481524', 186.57810139805554)
('40241958', 186.56274663907755)
('432851', 186.50242284110814)
('19092377', 186.49336127152696)
('3008377', 186.49336127152696)
('434219', 186.4194134819445)
('442010', 186.4194134819445)
('443560', 186.4194134819445)
('4221182', 186.4194134819445)
('435987', 186.4194134819445)
('441202', 186.4194134819445)
('196456', 186.4093758229737)
('3016724', 186.3674657447336)
('4300203', 186.30367882163463)
('74399', 185.9075280306937)
('19114106', 185.85247938203872)
('19114506', 185.85247938203872)
('4284490', 185.79688518632628)
('4259278', 185.79688518632628)
('4270181', 185.79688518632628)
('993770', 185.72882117497014)
('19093848', 185.72882117497014)
('3001420', 185.72882117497014)
('993732', 185.72882117497014)
('438725', 185.72882117497014)
('4029273', 185.72882117497014)
('993631', 185.72882117497014)
('19066370', 185.72882117497014)
('4173963', 185.62097250447644)
('140648', 185.5599014602001)
('432373', 185.42290769962221)
('192854', 185.16691893131258)
('195769', 185.16691893131258)
('195770', 185.16691893131258)
('199764', 185.1452987946459)
('380111', 185.13388442659974)
('40481919', 185.05949548103638)
('4043378', 184.81424208788366)
('40480066', 184.73975954442176)
('19019122', 184.62084756422533)
('4247842', 184.58211266456743)
('46270365', 184.31040969338443)
('4059584', 184.30454398265294)
('3005335', 184.2394921003008)
('319825', 184.08670224618606)
('4062569', 184.06851681217827)
('4146482', 184.06851681217827)
('4120401', 183.98374030589048)
('4102493', 183.82784811519417)
('2616263', 183.7904288871606)
('2616264', 183.7904288871606)
('4176892', 183.68191124247926)
('137977', 183.50977209120646)
('435656', 183.50977209120646)
('440847', 183.50977209120646)
('435514', 183.45483271694542)
('4050620', 183.407568701916)
('439893', 183.37981860124262)
('4134120', 183.34034286273518)
('375525', 183.34034286273518)
('4150300', 183.34034286273518)
('132617', 183.34034286273518)
('444022', 183.34034286273518)
('4262580', 183.21094874943464)
('435775', 182.98151128073744)
('4070569', 182.98151128073744)
('4143187', 182.98151128073744)
('45757682', 182.98151128073744)
('434063', 182.98151128073744)
('4243363', 182.98151128073744)
('4320803', 182.98151128073744)
('4216083', 182.9757771674039)
('4236312', 182.87191817426793)
('193240', 182.83181363602353)
('196152', 182.83181363602353)
('4009644', 182.79457757730512)
('4070533', 182.79457757730512)
('42799739', 182.735840509354)
('46269952', 182.5085783201174)
('316427', 182.43481753319756)
('438168', 182.43481753319756)
('196433', 182.43481753319756)
('432933', 182.43481753319756)
('4332246', 182.43481753319756)
('4167069', 182.43481753319756)
('19087090', 182.34728839518894)
('432838', 182.3146127898642)
('4101870', 181.7321668891381)
('19076414', 181.72429056157492)
('198809', 181.6764647705298)
('442750', 181.6764647705298)
('444367', 181.56189708722687)
('929549', 181.4302318627481)
('19018782', 181.4302318627481)
('36217022', 181.4302318627481)
('24602', 181.3460229263666)
('197237', 181.3460229263666)
('252946', 181.23100785559086)
('432869', 181.10642263342487)
('46269818', 181.07124855384885)
('4090039', 180.98576563272707)
('40234391', 180.740482806922)
('42799649', 180.740482806922)
('4311280', 180.66382770436303)
('1507835', 180.54462934559197)
('4207539', 180.54462934559197)
('4121617', 180.52312397669726)
('432595', 180.4335593211512)
('4210746', 180.4335593211512)
('4047607', 180.4335593211512)
('19112840', 180.36348556872176)
('438112', 180.19999008475992)
('432582', 180.19999008475992)
('201690', 179.78346060461803)
('44782470', 179.75650319987528)
('4176135', 179.7230499651107)
('19044525', 179.60390456415684)
('19044610', 179.60390456415684)
('40230321', 179.60390456415684)
('19044522', 179.60390456415684)
('19044609', 179.60390456415684)
('201891', 179.600972198665)
('4237140', 179.4436236763833)
('4181477', 179.34598259523617)
('3023465', 179.21621149295544)
('1836191', 179.1469608876922)
('40173401', 178.90649146163628)
('1537684', 178.87035953062724)
('990242', 178.8498895524896)
('42799785', 178.8498895524896)
('43012797', 178.8498895524896)
('3004944', 178.8498895524896)
('989878', 178.8498895524896)
('36221099', 178.8498895524896)
('40162460', 178.8498895524896)
('43526851', 178.8498895524896)
('1707687', 178.75595834904766)
('3005715', 178.75595834904766)
('3018920', 178.75595834904766)
('440710', 178.620353160833)
('196620', 178.51869499814)
('314658', 178.486009662656)
('19135508', 178.3359668157574)
('19076133', 178.3359668157574)
('19076134', 178.3359668157574)
('373756', 178.16969415620682)
('374338', 178.16969415620682)
('377555', 178.16969415620682)
('4160276', 178.11219112886806)
('4024296', 178.09144602702264)
('1307310', 178.04876217795083)
('254062', 178.03409371721432)
('4233306', 177.98974425246303)
('2003935', 177.98974425246303)
('381035', 177.70045881456403)
('434559', 177.58723414212656)
('201614', 177.42437520635343)
('192956', 177.42437520635343)
('443785', 177.42437520635343)
('4119780', 177.3836797344374)
('4316228', 177.3836797344374)
('4311484', 177.14296713020676)
('4163710', 176.87581901092352)
('37395736', 176.7430313053621)
('37395738', 176.7430313053621)
('37397427', 176.7430313053621)
('37397429', 176.7430313053621)
('37399393', 176.7430313053621)
('138790', 176.7430313053621)
('37397428', 176.7430313053621)
('45768754', 176.7430313053621)
('132943', 176.7430313053621)
('37395737', 176.7430313053621)
('37397422', 176.7430313053621)
('45768755', 176.7430313053621)
('4046338', 176.73580798815428)
('312902', 176.62881651504216)
('381296', 176.5585677653088)
('1552383', 176.5139017015725)
('19127047', 176.5139017015725)
('19061860', 176.5139017015725)
('19067291', 176.5139017015725)
('1552310', 176.5139017015725)
('1552350', 176.5139017015725)
('1552382', 176.5139017015725)
('3027144', 176.5139017015725)
('4240913', 176.14207228917527)
('43013791', 176.1277947216594)
('19099672', 176.1277947216594)
('2752722', 176.04101438863177)
('2751709', 176.04101438863177)
('19129191', 176.0404646579965)
('1336825', 175.9579680403156)
('438460', 175.88831996966638)
('434674', 175.88831996966638)
('439060', 175.88831996966638)
('435567', 175.88831996966638)
('201061', 175.82983944358432)
('2003467', 175.82983944358432)
('318450', 175.68209642469122)
('1350504', 175.6394824940163)
('1350506', 175.6394824940163)
('4009926', 175.61266382953363)
('197253', 175.46880586563844)
('316437', 175.28941395586222)
('81426', 175.2885878041112)
('133834', 175.18451730557337)
('440417', 175.01872997763502)
('40479606', 175.01872997763502)
('44782732', 175.01872997763502)
('4032450', 174.71237336376484)
('319845', 174.57184743076186)
('4337373', 174.53631549942017)
('19106973', 174.38716709247154)
('4055604', 174.29962315282813)
('42900359', 174.20229630929447)
('4114356', 174.06869810266642)
('192667', 174.0530864091149)
('1151424', 173.88158806871004)
('440700', 173.4961335537963)
('432899', 173.4961335537963)
('4043738', 173.4961335537963)
('4215489', 173.49229010571509)
('200765', 173.49229010571509)
('40173287', 173.4296971123041)
('1522957', 173.4296971123041)
('40173295', 173.4296971123041)
('2003149', 173.42804463650407)
('979096', 173.3036914627237)
('42707549', 173.3036914627237)
('79833', 173.246411895141)
('77079', 173.10986228897875)
('436785', 173.10986228897875)
('192963', 172.74898827526206)
('441787', 172.7486173123967)
('4038839', 172.54951614137008)
('4119774', 172.17481943069754)
('75004', 172.16695582506773)
('78472', 172.16695582506773)
('4085877', 172.16695582506773)
('37016367', 172.16695582506773)
('45757736', 172.16695582506773)
('37018354', 172.16695582506773)
('374907', 172.16617337651584)
('75860', 171.88837771691198)
('432668', 171.71579156127984)
('37117206', 171.71579156127984)
('199726', 171.71579156127984)
('374350', 171.71579156127984)
('438827', 171.71579156127984)
('1757803', 171.50161488045126)
('19101620', 171.50161488045126)
('381859', 171.45955232746837)
('4026125', 171.3962996825378)
('375266', 171.28271434249064)
('378429', 171.28271434249064)
('3017809', 171.23679213307258)
('3018650', 171.23679213307258)
('3025817', 171.23679213307258)
('3008152', 171.23679213307258)
('3027273', 171.23679213307258)
('376114', 171.00795497578906)
('377552', 171.00795497578906)
('4215961', 171.00795497578906)
('4252356', 171.00795497578906)
('4290822', 171.00795497578906)
('35626038', 171.00795497578906)
('45763583', 171.00795497578906)
('35626039', 171.00795497578906)
('378743', 171.00795497578906)
('4255401', 171.00795497578906)
('4266637', 171.00795497578906)
('35626042', 171.00795497578906)
('35626044', 171.00795497578906)
('437828', 170.94398593604674)
('19058572', 170.94398593604674)
('3006906', 170.94398593604674)
('4096201', 170.94398593604674)
('19058574', 170.94398593604674)
('19074641', 170.94398593604674)
('3034244', 170.94398593604674)
('3043147', 170.94398593604674)
('3029197', 170.94398593604674)
('19077461', 170.9026212585295)
('19007300', 170.9026212585295)
('36224800', 170.9026212585295)
('955632', 170.9026212585295)
('955663', 170.9026212585295)
('375428', 170.73993682215982)
('4056462', 170.69563280154216)
('252365', 170.69563280154216)
('24134', 170.52833194804822)
('253482', 170.51488369685427)
('42902244', 170.48161466057886)
('4308716', 170.39944145744772)
('438670', 170.3137611117328)
('138994', 170.1154937594984)
('136950', 170.1154937594984)
('193518', 169.8884596912985)
('4299644', 169.8884596912985)
('46272242', 169.8884596912985)
('4002808', 169.86459311494656)
('73001', 169.86459311494656)
('4001627', 169.86459311494656)
('4001124', 169.86459311494656)
('4001126', 169.86459311494656)
('4001628', 169.86459311494656)
('4002809', 169.86459311494656)
('4216406', 169.86459311494656)
('4344276', 169.83801550060636)
('4247802', 169.83801550060636)
('442765', 169.6336754801357)
('433886', 169.6336754801357)
('437834', 169.60776843904992)
('4218100', 169.60776843904992)
('4196636', 169.54302066671033)
('46269844', 169.54252903102102)
('4307885', 169.53131004642864)
('136934', 169.42353195354445)
('4237824', 169.39853835989038)
('4146087', 169.38292486393811)
('199064', 169.34104647497858)
('4150302', 169.32888493151165)
('375415', 169.29333536191902)
('74130', 169.06296112995972)
('79119', 169.06296112995972)
('37016114', 169.05335060818314)
('4177862', 169.05335060818314)
('46271075', 169.05335060818314)
('37395564', 169.05335060818314)
('4294246', 168.99455262990142)
('45772094', 168.95457645378815)
('19057842', 168.92027450243592)
('200843', 168.89330260493082)
('438688', 168.71693244837243)
('46269841', 168.66005753251335)
('46273478', 168.66005753251335)
('375806', 168.65694614265004)
('433778', 168.39381882675346)
('199065', 168.3283259483925)
('43022069', 168.31694338005144)
('137212', 168.29903277139059)
('19130393', 168.26944964708315)
('1728609', 168.26944964708315)
('4101899', 167.84582356354082)
('141651', 167.34603288637993)
('3006501', 167.20793462740303)
('40482937', 167.0582175225012)
('43020475', 167.01124127784436)
('43020474', 167.01124127784436)
('43020476', 167.01124127784436)
('4067987', 166.94821425685507)
('4199437', 166.9215947803051)
('137520', 166.9215947803051)
('132579', 166.9215947803051)
('133444', 166.9215947803051)
('133737', 166.9215947803051)
('435463', 166.91521888253746)
('4297887', 166.74583017134472)
('951470', 166.61644913720608)
('951469', 166.61644913720608)
('951530', 166.61644913720608)
('30753', 166.57198625286577)
('437543', 166.5647073750289)
('43530718', 166.45848500166326)
('43530719', 166.45848500166326)
('192606', 166.45848500166326)
('4186461', 166.3914816178011)
('372604', 166.3914816178011)
('4305841', 166.3914816178011)
('320425', 166.2609610658173)
('196469', 165.83540203777028)
('193242', 165.83540203777028)
('380413', 165.83540203777028)
('4280942', 165.83540203777028)
('46270479', 165.83540203777028)
('22955', 165.83540203777028)
('1387513', 165.7274360269588)
('19077513', 165.7274360269588)
('19111620', 165.7274360269588)
('1387452', 165.7274360269588)
('19020400', 165.7274360269588)
('19067044', 165.7274360269588)
('19127266', 165.7274360269588)
('439080', 165.68541329863655)
('442324', 165.68541329863655)
('441259', 165.47865746144336)
('4119134', 165.47865746144336)
('4101602', 165.47865746144336)
('4247776', 165.47865746144336)
('4060295', 165.4553919863169)
('4288310', 165.39170986938566)
('30133', 165.23747625939555)
('24970', 165.23747625939555)
('135473', 165.11282599973748)
('134596', 165.03558885511373)
('132853', 165.03558885511373)
('4079282', 164.81190902317354)
('132572', 164.81190902317354)
('134603', 164.81190902317354)
('443719', 164.81190902317354)
('433446', 164.80268879964382)
('4263360', 164.75554991715092)
('381862', 164.6969522928497)
('4329707', 164.6969522928497)
('378157', 164.6969522928497)
('4177206', 164.67402915439325)
('133713', 164.67040741167446)
('4089860', 164.67040741167446)
('4151263', 164.67040741167446)
('4244051', 164.67040741167446)
('133419', 164.67040741167446)
('434590', 164.67040741167446)
('4149851', 164.67040741167446)
('141232', 164.67040741167446)
('4095589', 164.67040741167446)
('4095592', 164.67040741167446)
('4153890', 164.67040741167446)
('4244488', 164.67040741167446)
('379832', 164.59646895677594)
('374366', 164.59646895677594)
('436421', 164.59646895677594)
('4110815', 164.59646895677594)
('78257', 164.5188178254498)
('4306923', 164.37022767306195)
('4059452', 164.32063536963358)
('376382', 163.99048498008642)
('46270382', 163.99048498008642)
('378253', 163.99048498008642)
('46270383', 163.99048498008642)
('374342', 163.99048498008642)
('43530648', 163.99048498008642)
('433991', 163.85346662413184)
('4025677', 163.85346662413184)
('195856', 163.85111811342242)
('4055341', 163.85111811342242)
('4094683', 163.7582648575984)
('3027476', 163.63535790690446)
('19075376', 163.62314052203376)
('4028253', 163.6210404010331)
('4153380', 163.61019778592114)
('45768908', 163.43588120904042)
('4001666', 163.41925916307096)
('4033891', 163.41925916307096)
('432585', 163.36040659006568)
('77670', 163.2117928414716)
('4168213', 163.2117928414716)
('1134769', 163.12257798771387)
('1134770', 163.12257798771387)
('195559', 163.0449233736749)
('197236', 162.98361766425177)
('4064048', 162.91510721394854)
('443784', 162.84249053950512)
('4134603', 162.84249053950512)
('4299440', 162.84249053950512)
('4093223', 162.84249053950512)
('436940', 162.77986217956752)
('196715', 162.73374930542795)
('19127563', 162.45777742350148)
('321320', 162.39715626830662)
('4246127', 162.38289241483844)
('4124693', 162.2682758910011)
('194992', 162.22864245289452)
('1134771', 162.0612100663963)
('40168532', 162.0612100663963)
('1126747', 162.0612100663963)
('132850', 161.79550209058937)
('140666', 161.79550209058937)
('4317977', 161.6430730267477)
('40242344', 161.63400261415453)
('197381', 161.60526179992928)
('252348', 161.41992390697436)
('36715574', 161.32950386893853)
('140362', 161.32950386893853)
('4108814', 161.2749074721731)
('441593', 161.18518565029567)
('4234480', 161.18518565029567)
('4215402', 161.15578552718898)
('4263879', 161.11060022521747)
('435242', 161.11060022521747)
('4047635', 161.11060022521747)
('381301', 160.89908969039038)
('436072', 160.83152604529323)
('436665', 160.83152604529323)
('4220618', 160.83152604529323)
('4310821', 160.83152604529323)
('443538', 160.80854776443957)
('1760616', 160.6623100387934)
('42708086', 160.62287283949354)
('140057', 160.61474846517706)
('3034959', 160.50591126865197)
('201337', 160.38720887921644)
('4340497', 160.2579575999366)
('433173', 160.21933268784298)
('195314', 160.1433386323572)
('4058840', 160.1433386323572)
('30683', 160.10076320146538)
('26942', 160.10076320146538)
('197239', 160.06812659987258)
('441818', 160.06812659987258)
('435511', 160.0154432186978)
('194993', 159.97111593394084)
('194265', 159.95870878651095)
('439007', 159.95479806030474)
('438941', 159.94138339786096)
('19073873', 159.85254570910055)
('36214291', 159.85254570910055)
('19073874', 159.85254570910055)
('444101', 159.8499256930759)
('375221', 159.80750695424587)
('437523', 159.7504631745845)
('441838', 159.7504631745845)
('45757559', 159.7221686245826)
('4084966', 159.62432564128895)
('314379', 159.5072090826952)
('316135', 159.5072090826952)
('318448', 159.5072090826952)
('320744', 159.5072090826952)
('133729', 159.38395598033708)
('950497', 159.35902852155772)
('198092', 159.0128679896004)
('201231', 159.0128679896004)
('378081', 159.0128679896004)
('436043', 159.0128679896004)
('438691', 159.0128679896004)
('440044', 159.0128679896004)
('4003029', 159.0128679896004)
('4003684', 159.0128679896004)
('4033318', 159.0128679896004)
('4091490', 159.0128679896004)
('4092358', 159.0128679896004)
('4095748', 159.0128679896004)
('22839', 159.0128679896004)
('140955', 159.0128679896004)
('196051', 159.0128679896004)
('197803', 159.0128679896004)
('438090', 159.0128679896004)
('4003693', 159.0128679896004)
('4089777', 159.0128679896004)
('4094872', 159.0128679896004)
('4095018', 159.0128679896004)
('25748', 159.0128679896004)
('79740', 159.0128679896004)
('80665', 159.0128679896004)
('133711', 159.0128679896004)
('133974', 159.0128679896004)
('192261', 159.0128679896004)
('197506', 159.0128679896004)
('198082', 159.0128679896004)
('199747', 159.0128679896004)
('432558', 159.0128679896004)
('444224', 159.0128679896004)
('4002343', 159.0128679896004)
('4002498', 159.0128679896004)
('4091486', 159.0128679896004)
('4092235', 159.0128679896004)
('4092515', 159.0128679896004)
('4095168', 159.0128679896004)
('4334322', 159.0128679896004)
('4244369', 159.0128679896004)
('4242962', 158.95420178458656)
('4099746', 158.91017375122613)
('4339092', 158.91017375122613)
('4031164', 158.91017375122613)
('36712860', 158.86725305061805)
('19080764', 158.73658559516423)
('36213615', 158.73658559516423)
('4056780', 158.72781597591222)
('195598', 158.72781597591222)
('4002497', 158.7264697238151)
('4137687', 158.7264697238151)
('373487', 158.6993044663204)
('40321716', 158.65178079824193)
('75344', 158.53182379328854)
('44783205', 158.22314509462748)
('201823', 158.1949748930849)
('319041', 158.11086437123578)
('4144389', 158.1000077168735)
('1306839', 158.00139946430846)
('72618', 157.75761390327307)
('30679', 157.75012771205783)
('72578', 157.75012771205783)
('74606', 157.75012771205783)
('140357', 157.75012771205783)
('194598', 157.75012771205783)
('198401', 157.75012771205783)
('198402', 157.75012771205783)
('200675', 157.75012771205783)
('201527', 157.75012771205783)
('201529', 157.75012771205783)
('373160', 157.75012771205783)
('373982', 157.75012771205783)
('379769', 157.75012771205783)
('433981', 157.75012771205783)
('438997', 157.75012771205783)
('440973', 157.75012771205783)
('442129', 157.75012771205783)
('442140', 157.75012771205783)
('442141', 157.75012771205783)
('4093950', 157.75012771205783)
('4096519', 157.75012771205783)
('4099495', 157.75012771205783)
('4116233', 157.75012771205783)
('4239873', 157.75012771205783)
('4313365', 157.75012771205783)
('4314207', 157.75012771205783)
('4316619', 157.75012771205783)
('4317822', 157.75012771205783)
('4317827', 157.75012771205783)
('27835', 157.75012771205783)
('195793', 157.75012771205783)
('197518', 157.75012771205783)
('199767', 157.75012771205783)
('201817', 157.75012771205783)
('372272', 157.75012771205783)
('373166', 157.75012771205783)
('438116', 157.75012771205783)
('444463', 157.75012771205783)
('4001665', 157.75012771205783)
('4002341', 157.75012771205783)
('4094114', 157.75012771205783)
('4094118', 157.75012771205783)
('4099492', 157.75012771205783)
('4239729', 157.75012771205783)
('4241026', 157.75012771205783)
('4314634', 157.75012771205783)
('4315940', 157.75012771205783)
('4317409', 157.75012771205783)
('4317685', 157.75012771205783)
('40479707', 157.75012771205783)
('22274', 157.75012771205783)
('27516', 157.75012771205783)
('30061', 157.75012771205783)
('79765', 157.75012771205783)
('132277', 157.75012771205783)
('135777', 157.75012771205783)
('193437', 157.75012771205783)
('193439', 157.75012771205783)
('196365', 157.75012771205783)
('374313', 157.75012771205783)
('440668', 157.75012771205783)
('442147', 157.75012771205783)
('442167', 157.75012771205783)
('4131761', 157.75012771205783)
('4239897', 157.75012771205783)
('4313379', 157.75012771205783)
('4313657', 157.75012771205783)
('4314637', 157.75012771205783)
('4315953', 157.75012771205783)
('4316995', 157.75012771205783)
('4317020', 157.75012771205783)
('4317548', 157.75012771205783)
('4317826', 157.75012771205783)
('4329511', 157.75012771205783)
('40492458', 157.75012771205783)
('436403', 157.72480621774181)
('199837', 157.5039394048019)
('319034', 157.48187498408925)
('378735', 157.46514470396497)
('443615', 157.46514470396497)
('43530652', 157.46514470396497)
('381549', 157.46514470396497)
('433763', 157.46514470396497)
('762725', 157.46514470396497)
('318736', 157.46514470396497)
('372886', 157.46514470396497)
('376394', 157.46514470396497)
('443616', 157.46514470396497)
('4175786', 157.46514470396497)
('132736', 157.21340674206832)
('4142899', 157.15735996560556)
('80182', 156.97343920659367)
('192275', 156.96788353610387)
('40489826', 156.90255486922624)
('141933', 156.88999425231435)
('19102510', 156.84374212044227)
('4273095', 156.71585053525203)
('3014791', 156.66155484652433)
('74719', 156.57930274313279)
('135893', 156.57930274313279)
('137345', 156.57930274313279)
('137945', 156.57930274313279)
('200485', 156.57930274313279)
('4181965', 156.57930274313279)
('4294393', 156.57930274313279)
('44782446', 156.57930274313279)
('46269754', 156.57930274313279)
('46269757', 156.57930274313279)
('46271902', 156.57930274313279)
('46273829', 156.57930274313279)
('132393', 156.57930274313279)
('134441', 156.57930274313279)
('318784', 156.57930274313279)
('439411', 156.57930274313279)
('443358', 156.57930274313279)
('443593', 156.57930274313279)
('4132314', 156.57930274313279)
('4179675', 156.57930274313279)
('40483171', 156.57930274313279)
('44782447', 156.57930274313279)
('46269750', 156.57930274313279)
('46269752', 156.57930274313279)
('46270564', 156.57930274313279)
('25844', 156.57930274313279)
('26441', 156.57930274313279)
('135340', 156.57930274313279)
('197304', 156.57930274313279)
('439410', 156.57930274313279)
('4025937', 156.57930274313279)
('4025938', 156.57930274313279)
('4198381', 156.57930274313279)
('4324315', 156.57930274313279)
('44783163', 156.57930274313279)
('44783165', 156.57930274313279)
('46269755', 156.57930274313279)
('4296728', 156.49956537241468)
('1337620', 156.39571773894744)
('19023529', 156.39571773894744)
('19023530', 156.39571773894744)
('42709184', 156.39336215602867)
('42902236', 156.39336215602867)
('42709180', 156.39336215602867)
('42902239', 156.39336215602867)
('40221913', 156.25774549150944)
('40221968', 156.25774549150944)
('40221901', 156.25774549150944)
('40221904', 156.25774549150944)
('40221966', 156.25774549150944)
('381860', 156.15356833964378)
('443768', 156.04499984078413)
('434000', 156.00389763663014)
('4279681', 155.97554155584245)
('1389036', 155.97186686588233)
('36715575', 155.94426888175678)
('4254542', 155.94426888175678)
('135923', 155.85967626240011)
('4102985', 155.85686391006638)
('46269847', 155.69400824341693)
('1738542', 155.51524036448433)
('40171393', 155.51524036448433)
('19021041', 155.51524036448433)
('19076755', 155.51524036448433)
('1738521', 155.51524036448433)
('19021042', 155.51524036448433)
('19129143', 155.51524036448433)
('42708389', 155.47219405434873)
('46273183', 155.32412145293995)
('4068613', 155.2648289821854)
('434895', 155.20510641041233)
('2786880', 155.18478111288204)
('19024728', 155.09852546240728)
('3003985', 154.83334772862258)
('373764', 154.72642299864316)
('916499', 154.66879117633488)
('4141454', 154.59103687868216)
('4323418', 154.59103687868216)
('4239471', 154.59103687868216)
('4263748', 154.59103687868216)
('4098302', 154.59103687868216)
('133861', 154.47607695518266)
('4127128', 154.47607695518266)
('19061483', 154.40559548127803)
('4101305', 154.03390073608307)
('135208', 154.03068575580605)
('45772085', 153.8533071468031)
('377570', 153.64496668603692)
('192273', 153.6436477744321)
('19066057', 153.63975824522421)
('36226880', 153.50896717600062)
('981656', 153.50896717600062)
('42799331', 153.4552038341808)
('785649', 153.43584754983)
('4152487', 153.37425166528323)
('4145939', 153.29165188823455)
('201826', 153.1704905560292)
('4063043', 153.1704905560292)
('4193704', 153.1704905560292)
('42538169', 153.1704905560292)
('43531010', 153.1704905560292)
('443733', 153.1704905560292)
('436675', 153.15031987682386)
('4264693', 153.07490548976122)
('437847', 152.97775128305116)
('437540', 152.97775128305116)
('321588', 152.97180887668577)
('140821', 152.96105451056815)
('4002818', 152.96105451056815)
('134681', 152.96105451056815)
('441067', 152.96105451056815)
('19132301', 152.84112079058883)
('762437', 152.80176275270165)
('37109306', 152.80176275270165)
('37109307', 152.80176275270165)
